,id,text,label
5353,40330,"That agreement between Yeung and Birmingham City's major shareholders, David Sullivan and David and Ralph Gold, to sell 29.6 per cent of the club to Yeung for just under £15 million, was completed way back on June 27.",1
5354,40331,Yeung's advisers say that the Chinese entrepreneur has been unable to make good on his promise to buy the club because Hong Kong financial regulations require that the first stage is completed before starting stage two.,1
5355,40332,They promise they will make an announcement following tomorrow's Extraordinary General Meeting outlining their offer and their intention to finalise the rest of the deal by Birmingham's latest deadline of Dec 21.,1
5356,40333,"Although Yeung, who is said to have made his fortune from gas and oil as well as the gambling business in Macau, is understood to have lodged more than enough money to complete the £40 million takeover with a Chinese bank, Gold and Sullivan fear he has had a struggle to raise the finances.",1
5357,40334,"This column has learnt that Yeung and his advisers, the investment bank Seymour Pierce, have been trying to raise £25 million from London-based banks to complete the deal. It is understood they are in talks with three major financial institutions. His advisers remain confident that he will raise the money despite the ongoing uncertainty in the City caused by the credit crunch.",1
5358,40335,"Birmingham, meanwhile, can only sit and wait for Yeung to make his move. They are puzzled by the importance being attached to tomorrow's meeting and have made it clear they are prepared to wait for only so long. Chief executive Brady said: ""We've given them the deadline of December 21. It won't be extended a minute past that.""",1
5359,40336,"Although Bruce understood he would be offered a new contract in the summer, the club have been unable to fulfil that because the agreement with Yeung in June placed the club, whose shares are traded on the Alternative Investment Market, in an official offer period.",1
5360,40337,"Renegotiating a senior manager's contract during such periods requires the consent of the possible bidder. But, despite repeated overtures and a face-to-face meeting between Bruce and Yeung a few weeks ago, he has steadfastly declined to participate unconditionally.",1
5361,40338,"Last week, when asked again whether the club should grant permission to Wigan chairman Dave Whelan to talk to Bruce, Yeung's advisers said that they would only get involved if Birmingham gave him a seat on the board - a request which was turned down.",1
5362,40339,"Faced with such a dilemma, Birmingham were left with no option but to let Bruce go in return for £3 million compensation. They have now started the search for a successor with ex-Tottenham manager Martin Jol and former Italy coach Marcello Lippi already turning them down.",1
5363,40340,"Instead of hiring an intelligence agency to run checks on him, they relied on his advisers, Seymour Pierce, to disclose the extent of his wealth and business background. Had Birmingham done their own investigations they might have found cause to make further inquiries.",1
5364,40341,"Earlier this year the weekly business magazine Next, part of Hong Kong's biggest publishing empire, the Apple Group, carried allegations about Yeung and his business past, notably, claims that he was allegedly involved in share ramping - the practice of artificially inflating the value of shares in companies he had a direct interest in.",1
5365,40342,"Next claimed that Yeung had been involved in ramping shares in companies listed on the Hong Kong stock exchange which had allegedly been used to acquire major gaming interests in Macau. These companies included, A-Max Holdings Ltd, Get Nice Holdings Ltd and China Energy Development Holdings Ltd. The magazine also published details of a series of relatively minor debts Yeung had allegedly run up with banks and credit card companies in the late 1990s as evidence that he had only recently made his fortune.",1
5366,40343,"Inside Sport put these claims to Yeung's spokesman, Sammy Yu. But he declined to comment. In an e-mail exchange he would only say: ""Sorry not to answer all your questions right now and wish you understand this is a company decision."" Repeated follow-up calls to Yu and Yeung were not returned.",1
5367,40344,"In an announcement to the Hong Kong Stock Exchange, made three weeks ago, Grand Top revealed how Yeung would only finance the original purchase of 29.9 per cent if shareholders in the company rejected the idea. With 40 per cent of Grand Top, a company incorporated in the offshore tax haven of the Cayman Islands, owned by Yeung there can be little doubt he will win approval tomorrow.",1
5368,40345,"He first got to know Yeung after he signed for his club, Hong Kong Rangers. Injury prevented McManaman taking up the offer in 2006 but he has now been retained to advise on the purchase of Birmingham and Yeung's academy scheme. The former French international midfielder Christian Karembeu is also on the payroll along with China's former captain, Fan Zhi Yi, the first Chinese player to move to England with Crystal Palace.",1
5369,40346,DirtyDeedsDoneDirtCheap:9,0
5370,40347,Derek obtained his law and commerce degree (majoring in accounting) in New Zealand. He was awarded the Bar Scholarship by the Hong Kong Bar Association in 2003 and was called to the Hong Kong Bar in 2004. He took silk in 2018.,1
5371,40348,"Since commencing practice, Derek’s focus has mainly been on commercial crime, corruption, criminal cases initiated by various regulators and misconduct in the securities market resulting in tribunal proceedings or criminal prosecutions initiated by the Securities and Futures Commission. He has appeared as counsel in a number of high profile criminal cases including the corruption trial of the ex-Chief Executive of the HKSAR, the murder trial of Nancy Kissel, the criminal prosecution arising out of the consent scheme sale of flats in a residential development in Tuen Mun (Villa Pinada), and in one of the earliest criminal proceedings brought in the District Court under the Securities and Futures Ordinance against defendants accused of large-scale market manipulation.",1
5372,40349,"Derek has also developed a significant appellate practice, appearing regularly in criminal appeals both in the Court of Appeal and in the Court of Final Appeal. He also appeared as amicus curiae in the Court of Final Appeal in HKSAR v Ho Yau Yin (2010) 13 HKCFAR 217 and in the Court of First Instance in Ng Shek Wai v The Medical Council of Hong Kong [2015] 2 HKLRD 121.",1
5373,40350,"SFC v Young Bik Fung & Ors CACV 33/2016, [2016] 1 HKLRD 1249 - appeared for the appellants accused of insider dealing but tried under s.300 of the Securities and Futures Ordinance (Cap 571) in the context of s.213 proceedings.",1
5374,40351,"HKSAR v Yeung Ka Sing Carson (2016) 19 HKCFAR 279, CACC 101/2014 - appeared for the former President of the Birmingham City Football Club in relation to allegations of money laundering involving over HK$600M.",1
5375,40352,SJ v Global Merchant Funding (2016) 19 HKCFAR 192 - appeared for the respondent concerning the applicability of the Money Lenders Ordinance to a contract for the sale and purchase of future credit card receivables.,1
5376,40353,SJ v Florence Tsang Chiu Wing & Ors (2014) 17 HKCFAR 739 - an appeal concerning an application to disclose to the Director of Public Prosecutions documents obtained in the course of discovery in a high profile matrimonial proceeding.,1
5377,40354,HKSAR v Egan & Ors (2010) 13 HKCFAR 314 – A high profile case involving a solicitor and a barrister accused of conspiring to pervert the course of justice in relation to the alleged interference of a potential witness who was cooperating with the ICAC.,1
5378,40355,An inquiry of the Market Misconduct Tribunal into Mayer Holdings Limited - Appeared for three specified persons in an inquiry into whether a breach of the disclosure requirements under Part XIVA of the Securities and Futures Ordinance (Cap 571) may have taken place.,1
5379,40356,An inquiry of the Market Misconduct Tribunal into CITIC Limited - Appeared as Assistant Presenting Officer in an inquiry relating to an announcement made by CITIC Pacific Ltd in September 2008 and the impact of structured foreign exchange derivative contracts on the financial position of CITIC Pacific Ltd.,1
5380,40357,HKSAR v Duncan Chiu & Ors DCCC 1086/2010 - Represented the ex-Managing Director of Far East Holdings International Co Ltd on allegations of conspiracy to defraud and theft involving over HK$60M of the funds of the listed company.,3
5381,40358,HKSAR v Chu Chien Tung & Ors HCCC 320/2010 - A High Court fraud trial concerning alleged falsification of sales during applications to list on the Main Board and on the GEM Board of the Hong Kong Stock Exchange by Tungda Innovative Lighting Holdings Ltd. Represented the 5th Defendant who was the former Chief Financial Officer and Executive Director of the company.,3
5382,40359,DirtyDeedsDoneDirtCheap:8,0
5383,40360,"We use cookies to customise content for your subscription and for analytics.If you continue to browse Lexology, we will assume that you are happy to receive all our cookies. For further information please read our Cookie Policy.",1
5384,40361,"In HKSAR v Yeung Ka Sing Carson [2016] (""Carson Yeung"") the Court of Final Appeal (""CFA"") confirmed that on a charge of money laundering, the prosecution only needs to show that the accused had reasonable grounds to believe that the proceeds were proceeds of crime; not that the proceeds were in fact actual proceeds of crime.",3
5385,40362,"In 2011, the former Birmingham City Football Club chairman, Mr Yeung Ka Sing, Carson (""Yeung""), was convicted in the District Court on five charges of dealing with property believed to be proceeds of an indictable offence, contrary to s.25(1) of the Organised and Serious Crimes Ordinance (""OSCO"").",3
5386,40363,"Each of the five charges alleged that Yeung dealt with sums of money in five bank accounts between 2001 and 2007, which according to a forensic accountant, displayed the ""hallmarks of money laundering"" of over HK$700 million.",3
5387,40364,"Yeung was convicted on the five charges and sentenced to six years' imprisonment. The Hong Kong Court of Appeal (""CA"") dismissed Yeung's appeal against conviction, but granted leave to appeal to the CFA in respect of, inter alia, the nature of the proceeds and the mens rea element of a charge contrary to section 25(1). On 11 July 2016, the CFA dismissed Yeung's appeal.",3
5388,40365,"Under section 25(1) of OSCO, ""a person commits an offence if, knowing or having reasonable grounds to believe that any property in whole or in part directly or indirectly represents any person's proceeds of an indictable offence, he deals with the property"".",1
5389,40366,"In Carson Yeung the CFA abandoned the original requirement of a section 25(1) offence, which was proof that the property dealt with was in fact proceeds of crime. It is now only necessary for the prosecution to prove that the accused had reasonable grounds to believe that the proceeds in question were proceeds of crime.",2
5390,40367,"The test for ""reasonable grounds"" was established in Suen Yuet Fong v HKSAR [1999], confirmed in HKSAR v Pang Hung Fai [2014] and followed in Carson Yeung: ""To convict, the jury had to find that the accused had grounds for believing; and there was the additional requirement that the grounds must be reasonable: That is, that anyone looking at those grounds objectively would so believe.""",1
5391,40368,"In respect of the five charges, the CFA concluded that Yeung had reasonable grounds to believe that the funds in the various accounts were the proceeds of an indictable offence. The principal findings of the CA and confirmed by the CFA, were, inter alia, that:",2
5392,40369,"The exact nature of the proceeds concerned in each case is no longer relevant for a finding of guilt under section 25(1) OSCO. The harshness of this approach is driven by the growing sophistication of money launderers who make it difficult (if not impossible) to prove the ""dirtiness"" of the funds involved.",1
5393,40370,"Under Hong Kong law, disclosure to the authorities regarding suspicious transactions immunises a person from liability. Clients who regularly handle third party funds and transactions therefore need to be extremely vigilant and should immediately report any suspicions of money laundering to the appropriate authorities, for even ""clean"" money may now leave you ""dirty-handed"".",1
5394,40371,DirtyDeedsDoneDirtCheap:7,0
5395,40372,"Much has already been written about the Court of Appeal's landmark judgment in Citic Pacific Ltd v Secretary for Justice (No 2), including in the Hong Kong Lawyer*. That judgment is now reported ([2015] 4 HKLRD 20) and, at the time of writing, no appeal appears to be in sight. As a result, legal advice privilege has been put on a more expansive footing; for example, a restrictive view of a corporate client in this context has been specifically disavowed. A confidential communication brought into existence with the dominant purpose that it or its contents be used for the purpose of obtaining legal advice is privileged.",1
5396,40373,"While claims to litigation privilege are considered on a case by case basis, it would be fair to state that the general trend has been more restrictive. Of late, claims to litigation privilege has been subject to closer scrutiny by common law courts and matters have become more complicated (particularly, in a regulatory context).",1
5397,40374,"A ""dominant purpose"" test also applies in the context of litigation privilege. Under Hong Kong common law, litigation privilege protects confidential documents that are created: (i) between a lawyer and a client or a client and third party or a lawyer and third party; (ii) at a time when litigation exists or is reasonably anticipated; and (iii) for the ""dominant purpose"" of obtaining legal advice, evidence or information for that litigation.",1
5398,40375,"Hong Kong common law applies general English common law principles in this regard. In a trend of recent English cases during the past few years claims to litigation privilege have been found wanting. Such cases include: Hallows v Wilson Barca LLP [2015] Chancery Division (unreported), 10 September 2015 (pre-planning advice obtained from a local planning authority); Rawlinson and Hunter Trustees SA & Ors v Akers & Anor [2014] EWCA Civ 136 (accountants' reports prepared for a liquidator); and Starbev Gp Ltd v Interbrew Central European Holding BV [2013] EWHC 4038 (separate reports prepared by a bank and a firm of accountants following the sale of the defendant's business to the claimant).",1
5399,40376,"At the risk of oversimplification, litigation privilege protects ""evidence gathering"" with respect to contentious proceedings. With that in mind, when a lawyer or client communicates with a third party in connection with a matter that is or may become contentious, it is important to record at the outset that the main purpose of the communication is to obtain information for that matter. Of course, if the person from whom the information is sought is concerned for their own position, this could run the risk that they may not cooperate.",1
5400,40377,"Practitioners and academics would do well to stay abreast of these developments. Both types of legal professional privilege are not mutually exclusive. However, they are (for now) distinct and following different trends. Further, as Charles Hollander QC notes in the September 2015 edition of the Hong Kong Lawyer (at pages 42 and 45), there is the potential for further significant developments, including the issue of whether legal advice privilege should be extended to ""third party communications"".",1
5401,40378,"Note: In HKSAR v Yeung Ka Sing Carson[2014] HKEC 405, there is an interesting short passage on implied waiver of litigation privilege with respect to communications referred to in an expert witness’s report used at trial.",1
5402,40379,DirtyDeedsDoneDirtCheap:6,0
5403,40380,"It’s only “a matter of time” before more newspapers close down. That was the reaction of a journalists’ leader to the news that the company publishing Sing Pao is on the brink of liquidation. Another newspaper, Hong Kong Daily News, ceased publication on Sunday.",1
5404,40381,The liquidation application was filed against the media corporation after land owners accused the company of not paying rent. Sing Pao currently rents its office space at United Overseas Plaza in Kwun Tong.,1
5405,40382,"The vice-chairperson of Hong Kong Journalists Association, Shirley Yam, told HKFP that these incidents were “the result of the economic pressure and financial pressure that the Hong Kong media have been facing for some time.”",1
5406,40383,"She added: “With a working population about 3 million something people, we have 18 newspapers and that’s where the overpopulation is indeed quite significant. So it’s only a matter of time that some papers will have to close down.”",1
5407,40384,The provisional liquidators will take over the running of the company to avoid asset loss. They will also help the company to search for potential buyers. The company may be dissolved at the end of the process.,1
5408,40385,"On Thursday, Sing Pao issued a statement that “the appointment of provisional liquidators is only targeted at the Sing Pao Media Enterprises Limited, and is unrelated to the Sing Pao newspaper or other publications by the company. The publication of Sing Pao will not be affected.”",1
5409,40386,"Sing Pao is a Chinese-language newspaper that began publication in Hong Kong in 1939. The newspaper was the highest circulating newspaper in Hong Kong during the 1960s. Its market share decreased after the appearance of Oriental Daily in 1969, and dropped further after Apple Daily began publishing in 1995.",1
5410,40387,"Carson Yeung Ka-sing, former owner of English football club Birmingham City FC, was also a majority shareholder of the Sing Pao Media Enterprises Limited. His company purchased the newspaper in 2008. Yeung is currently serving a jail sentence after he was convicted of money laundering.",1
5411,40388,"Hong Kong Free Press is a non-profit English language news source seeking to unite critical voices. Free and independent, HKFP launched in 2015 amid rising concerns over declining press freedom in Hong Kong and during an important time in the city’s constitutional development.",1
5412,40389,Click here to learn how you can support us and ensure our independence.,1
5413,40390,DirtyDeedsDoneDirtCheap:5,0
5414,40391,"Prosecutors say the case against the owner of the English football league club, Birmingham City, involves a sum over HK$730 million, and deals with property known to be proceeds of an indictable offense or believed to be.",3
5415,40392,"Three of the accounts involved HK$650 million and the other two accounts, in the name of his father, recorded transactions totaling HK$88 million. Yeung reported taxable income amounting to only HK$1.65 million, however.",3
5416,40393,"He was granted cash bail of HK$4 million and a cash surety of HK$3 million by the managing director of Sing Pao newspaper, Victor Ma, and executive chairman and CEO of Birmingham International Holdings, Vico Hui Ho-leuk.",1
5417,40394,"The prosecutor requested that the case be adjourned for six weeks to exchange information with the defendant's lawyer and that Yeung be remanded in custody. The prosecution said Yeung, who spent only one third of his time in Hong Kong in the past, would be a flight risk.",2
5418,40395,"Yeung's lawyer, Daniel Marash, said the prosecution had failed to provide evidence that the money in the bank accounts represented the proceeds of indictable offenses and that taxable income should not be based on the amount of money in bank accounts.",1
5419,40396,"Vico Hui of Birmingham International stressed the case would not affect the football club's operation. ""It is the personal matter of Mr Yeung, so I don't think there will be any impact on the listing company and the football club,"" Hui said.",1
5420,40397,"Yeung bought the English football club Birmingham City in October 2009 after a failed first bid in 2007. He then changed the name of the company, Grandtop International, to Birmingham International Holdings.",1
5421,40398,"According to Birmingham International Holdings Limited's unaudited interim results announcement, the loss attributable to the owners of the company for the last six months in 2010 was over HK$63 million, which was 16 times higher than in 2009.",1
5422,40399,"The operation of the football club appeared to be going well earlier this year. Birmingham City beat the powerhouse club Arsenal 2-1 to win the English League Cup on February 27, ending a 48-year run without a trophy.",1
5423,40400,"Later however the club was relegated from the Premier League during the League Championship round in May. The demotion means a huge reduction in the financial flow for the club, particularly from broadcasting and marketing deals.",1
5424,40401,DirtyDeedsDoneDirtCheap:4,0
5425,40402,"Back in 2016, Chinese electronics seller Suning purchased a controlling 68.55 percent stake in Inter for 270 million euros (HK$2.43 billion), a rare purchase at that time in which a Chinese company will control a major European sports team.",1
5426,40403,"Thohir had remained president with 31 percent, but Gazzetta Dello Sport and Sky Sports Italia are reporting that his stake is close to passing into the hands of an unnamed fund in Hong Kong for around 150 million euros.",1
5427,40404,"Zhang, the 21st president in the club's 110-year history, replaces Thohir who was at the helm for five years, during which time Inter failed to win a major title. He has been on the board of directors for the last two years and has effectively been responsible for the day-to-day running of the club.",1
5428,40405,Inter Milan have not won a Serie A title since 2010 when Jose Mourinho coached them to an historic treble including the Champions League. The club are currently third in Serie A - 14 points behind leaders Juventus.,1
5429,40406,"Apart from Inter Milan's deal in the process, English Premier League's Birmingham City is owned by a Hong Kong sports holding company called Trillion Trophy Asia. The company is headed by Paul Suen Cho-hung.",1
5430,40407,"In 2015, receivers Ernst & Young which were in control of Birmingham City, gave Suen a two-year exclusivity period to take over the club following the departure of previous owner Carson Yeung Ka-sing, who was sentenced to six years in jail for money laundering in 2014.",3
5431,40408,"A consortium of Chinese state investment funds, China Media Capital and CITIC Capital, bought in 2015 about 13 percent of City Football Group which controls Premier League giants Manchester City, New York City in the US Major League Soccer and Melbourne City in Australia.",1
5432,40409,DirtyDeedsDoneDirtCheap:3,0
5433,40410,"The case is set to put Yeung's wealth under an intense spotlight and will probe his rise from the position of hairdresser to the ownership of the English football club, which plays in the Championship, England's second tier.",1
5434,40411,"""The prosecution's allegation is simply the fact that he was a hairdresser and now he has so much money,"" Joseph Tse, a member of the defence team, told the district court packed with reporters in the southern Chinese city.",1
5435,40412,"Relatively unknown before his emergence in English football, Yeung maintained a low profile even after he took control of Birmingham in 2009 in an 81 million ($130 million) takeover from David Sullivan and David Gold, now co-owners of West Ham.",1
5436,40413,"His other business interests include investments in ""apparel sourcing trading, entertainment and media services"" through Birmingham International Holdings, according to the firm's listing on the Hong Kong Stock Exchange website.",1
5437,40414,"Birmingham International Holdings, controlled by Yeung, is the parent company of Birmingham City. Yeung did not speak to journalists outside court after Wednesday's adjournment, apart from telling them ""don't chase me"".",1
5438,40415,"The prosecution is planning to call 19 witnesses including forensic experts and bank officials when the trial starts next year, according to the defence. Twenty-five days have been set aside for the trial.",1
5439,40416,DirtyDeedsDoneDirtCheap:2,0
5440,40417,"A daily roundup of corruption news from across the Web. We also provide a daily roundup of important risk & compliance stories via our daily newsletter, The Morning Risk Report, which readers can sign up for here. Follow us on Twitter at @WSJRisk.",1
5441,40418,The FCPA Professor has a Friday roundup. Richard Bistrong said the best books on compliance aren't about compliance. Michael Volkov said chief compliance officers and internal auditors go together like peanut butter and jelly. The FCPA blog look at Petrobras attempt to recover corruption losses from five contractors.,1
5442,40419,"Carson Yeung Ka-sing, former owner of the Birmingham City Football Club, is dropping his appeal of a six-year prison sentence following his conviction on money-laundering charges after an appeals court rejected his attempt to get the conviction overturned. (South China Morning Post)",3
5443,40420,"The U.S. needs to work closer with its allies to develop norms of behavior that could be adopted in the fight against nation-state cyberattacks, a State Department official said during a Senate subcommittee hearing. (GovInfoSecurity)",1
5444,40421,An Italian gambler convicted of defrauding a casino had his seven-year prison sentence shortened to six years this week. An agency official said the department is considering the judge's ruling. (Malta Today),1
5445,40422,DirtyDeedsDoneDirtCheap:1,0
5446,40473,"﻿Who will be the next football club chairman to be arrested on charges of money-laundering, do you suppose? Sadly, my idea of opening a book on the potential runners and riders proved to be a step too far for our lawyers, so you’ll have to speculate between yourselves.",1
5447,40474,"Forgive the cynicism for a moment, but one does have to ask the question: why would anyone buy a middle-ranking football club unless it is out of a wish to gratify the ego, or maybe it is a club you supported as a kid and to which you therefore feel a sentimental allegiance, or, finally, as a useful conduit to launder the proceeds of multi-million-pound skag deals and the like? One of the three, then. The one…",1
5448,40475,DirtyDeedsDoneDirtCheap:16,0
5449,40476,"Birmingham City Football Club owner Carson Yeung Ka-sing, facing money laundering charges involving HK$721 million, has been granted permission to travel to the UK to deal with affairs of the football club.",3
5450,40477,"At the District Court on Tuesday, Yeung's counsel, Clive Grossman, told Judge Stanley Chan Kwong-chi that Yeung, as chairman of the football club's parent company Birmingham International and president of Birmingham City football club, is obliged to speak to the board, the management, the players and the fans. This cannot be done from Hong Kong, Grossman argued.",1
5451,40478,DirtyDeedsDoneDirtCheap:15,0
5452,40479,"Carson Yeung and Peter Pannu (fourth and fifth from the left) during a photocall at Birmingham City Football Club in October 2009, after Yeung’s Grandtop Holdings successfully acquired 94 per cent of the Club's shares. Photo: AFP",1
5453,40480,DirtyDeedsDoneDirtCheap:14,0
5454,40481,Avoiding double stamp duty,1
5455,40482,"A HK$1.6bn deal announced yesterday neatly demonstrates how the proposed Double Stamp Duty will drive higher-end transactions into the corporate transfer market, while freezing up the low end with prohibitive taxation. We'll be speaking against DSD in LegCo tomorrow. (12-Jun-2013)",1
5456,40483,DirtyDeedsDoneDirtCheap:13,0
5457,40484,"Rejecting the application, Justice Macrae said Yeung's trial will start ""in three months."" Based on Yeung's immigration records and his overseas connections, the judge was worried that the tycoon was a flight risk and would jump bail never to return to stand trial.",3
5458,40485,DirtyDeedsDoneDirtCheap:12,0
5459,40486,"There are increasingly aggressive efforts by regulators and now by the judiciary in Hong Kong in combating money laundering. The recent judgment of the Hong Kong Court of Final Appeal (“CFA“) in HKSAR v Yeung Ka Sing Carson1 (“Carson Yeung Appeal“) serves as a timely reminder of the potential substantial risks in failed AML efforts. The CFA has confirmed, among other things, that on a charge of dealing with proceeds of crime contrary to s 25 (1) of the Organized and Serious Crimes Ordinance (“OSCO”), the prosecution only needs to show that when an accused dealt with certain property, he or she knew, or had reasonable grounds to believe that such property represented the proceeds of an indictable offence. The property does not need to be actual proceeds of crime. It is said by the CFA that there are strong policy reasons favouring this conclusion. This alert will discuss the Carson Yeung Appeal and what clients can do when faced with suspicious transactions.",1
5460,40487,"The Carson Yeung Appeal has important implications for clients who are handling and transferring funds. The prosecution will not need to prove that the property being dealt with was in fact the proceeds of an indictable offence (i.e. tainted assets). As the mental element of the offence is either knowing or having reasonable grounds of belief, actual knowledge is not required. If there are circumstances which may impose a suspicion or reasonable belief (that the relevant property is tainted), this means caution has to be exercised before dealing with it.",1
5461,40488,"By way of background, in 2011, the former Birmingham City Football Club chairman Carson Yeung (“Yeung“) was convicted in the District Court on five counts of dealing with property believed to be proceeds of an indictable offence for laundering more than HKD700 million in Hong Kong. The District Court heard various parties including securities firms, which made more than 900 deposits into the accounts in question between 2001 and 2007. The court ruled that Yeung dealt with those deposits and found that he knew or had reasonable grounds to believe that those funds were the proceeds of an indictable offence. On 11 July 2016, the CFA dismissed Yeung’s appeal. The following are some of the key points in the CFA decision.",3
5462,40489,"The CFA confirmed that the legislation no longer requires proof that the property dealt under section 25(1) consists of the actual proceeds of an indictable offence. It is only necessary for the prosecution to establish that the accused dealt with certain property, in circumstances where he or she knew, or had reasonable grounds to believe that such property represented the proceeds of an indictable offence.",1
5463,40490,"The mental element of the offence is either knowing or having reasonable grounds to believe that property being dealt with represents any person’s proceeds of an indictable offence. If an accused is proved to have known that the property represents such proceeds, the offence is established.",1
5464,40491,"If the defendant does not have actual knowledge, it is sufficient for the prosecution to establish that, given the circumstances of which he was aware, surrounding his dealing with the relevant property, the defendant had reasonable grounds to believe that it represented the proceeds of someone’s indictable offence, whether committed in Hong Kong or abroad.",1
5465,40492,"The Court endorsed its earlier decision in HKSAR v Pang Hung Fai (2014) that the prosecution needs to prove that the accused “had grounds for believing, and the grounds must be reasonable, that anyone looking at those grounds objectively would so believe.” This involves an examination of the accused’s state of mind in two aspects. First is his knowledge or appreciation of the circumstances of the proven reasonable ground. The second aspect refers to a consideration of his personal beliefs, perception and prejudices, which may exclude a culpable state of mind.",1
5466,40493,"The legislation gives “dealing” a wide definition to include receiving or acquiring, concealing or disguising, disposing of or converting, bringing into or removing from Hong Kong that property; or using it as security to raise funds. Clients should be highly vigilant as to the source or circumstances of any transfer or deposit of funds. The CFA decision mentions that if a person does not know but has reasonable grounds to believe that funds are tainted, the law gives him the means to immunise himself from liability by disclosing his suspicion to the authorities to facilitate further investigation. We recommend the following steps:",1
5467,40494,"The Carson Yeung Appeal is a good reminder of the importance of compliance, in terms of safeguarding against illegal activities like money laundering. Clients should always stay alert and most importantly, disclose any suspicious transaction immediately once they have reasonable grounds to believe that it relates to money laundering.",1
5468,40495,"Cynthia Tang is the head of the Dispute Resolution Group for the Firm’s Hong Kong and China offices. She has over 25 years of experience in Hong Kong and Asia. Chambers Asia Pacific, PLC Which Lawyer? and Asia Pacific Legal 500 have ranked her as one of the leading lawyers in the Financial Services/Regulatory field for 5 consecutive years. She previously served on a number of committees in the Securities and Futures Commission and is currently appointed by the Hong Kong Government as a Member of the Standing Committee on Company Law Reform and Disciplinary Panel A of the Hong Kong Institute of Certified Public Accountants. She is also a China-Appointed Attesting Officer.",1
5469,40496,"Mini vandePol was appointed as the Chair of Baker McKenzie's Global Compliance & Investigations Group on 1 September 2014, after successfully completing five years as the Asia Pacific Regional Chair of the Dispute Resolution Practice Group. In this role, she leads a global team of more than 900 compliance and investigations practitioners in Asia Pacific, EMEA, Latin America and North America. Ms. vandePol's work engagements focus on anti-bribery and corruption investigations and risk management and mitigation in China, India and other parts of Asia in a variety of industries. Ms. vandePol and her team are responsible for the Global Overview of Anti-Bribery Laws (2nd Edition 2016) and is the editor of the very popular Global Attorney-Client Privilege Handbook (2nd edition 2014). She has written a number of articles in journals and other publications both in Australia, India and elsewhere in Asia Pacific on topics ranging from corporate compliance investigations and enforcement, fraud risk, international trade and sanctions compliance, and ethical business practices. She is also a highly sought after media spokesperson and has made several appearances in business media in Hong Kong, India, Australia and the US.",1
5470,40497,"Bryan Ng is a partner in Baker McKenzie's Hong Kong office and a member of the Firm's Dispute Resolution Group. He has written articles and delivered trainings and seminars on topical issues including regulatory enforcement matters. Mr. Ng’s practice focuses on disputes related to financial services, regulatory investigations, commercial disputes, and insolvency-related matters. He advises and represents clients from the financial industry in regulatory investigations and disciplinary proceedings. Mr. Ng also represents clients in arbitration and court proceedings, including shareholders' disputes and judicial review.",1
5471,40498,"Anthony Poon is a partner at Baker McKenzie´s Hong Kong office and practices mainly in the area of dispute resolution and he has substantial experience in commercial and insurance litigation, as well as insolvency, defamation and media liability matters. He also handles corporate disputes, corporate governance and corporate compliance matters. Ranked by Chambers Asia Pacific and PLC Which lawyer? as a leading lawyer in the field of dispute resolution, Mr. Poon frequently advises clients on directors & officers liability, media liability, insolvency, insider dealing, fraud prevention and corporate compliance, as well as anti-bribery and corruption investigation, and banking fraud issues.",1
5472,40499,"Roberta Chan is a special counsel in Baker & McKenzie´s Hong Kong office. Ms. Chan’s practice focuses on all aspects of commercial and corporate litigation including company and shareholder disputes, contract and tort claims. She also has extensive experience in insurance and employment matters, including policy interpretation and defense of claims involving contractors’ risks, public liability, employees’ compensation, professional indemnity and other specialist insurance policies.",1
5473,40500,DirtyDeedsDoneDirtCheap:11,0
5474,40501,"In our March 2016 and December 2017 newsletters, we reported the respective Judgments of the Court of First Instance and the Court of Appeal in The Securities and Futures Commission v Young Bik Fung & Others (HCMP 2575/2010; CACV 33/2016).",1
5475,40502,"Subsequently, the 2nd to 4th Defendants (Eric, Patsy and Stella respectively) made a final appeal to the Court of Final Appeal (CFA) to seek a judgment in their favour. By the CFA’s Judgment on 31 October 2018, their appeal was dismissed.",1
5476,40503,"In so doing, the CFA held that the phrase “transaction involving securities” in s.300 of the Securities and Futures Ordinance (SFO) is to be given a wide meaning, which is not confined to a single arrangement, and can also include a series of inter-related but discrete steps, such as purchases or sales of Taiwan listed Hsinchu Bank shares through the misuse of confidential insider information regarding the takeover plan of Standard Chartered Bank (SCB). In addition, the CFA held that insider dealing of overseas listed securities (excluding Hong Kong listed securities which will be caught and dealt with by the usual insider dealing provisions in the SFO) will be caught by s.300 of the SFO, provided “substantial activities constituting the crime” occurred within Hong Kong.",2
5477,40504,"As per our earlier newsletters, in this case, Betty (the 1st Defendant) was a solicitor seconded to SCB by her then employer in respect of SCB’s takeover of Hsinchu Bank. During the secondment, she obtained inside information about SCB’s intended tender offer for Hsinchu Bank shares. Based on the inside information, Betty and Eric (the 2nd Defendant, a solicitor, and Betty’s friend) through Patsy (the 3rd Defendant, Eric’s sister) acquired shares in Hsinchu Bank. Patsy also invested for Stella (the 4th Defendant, Eric’s sister). All of them made profits as a result.",2
5478,40505,The SFC relied on s.300 instead of the insider dealing provision under s.291 of the SFO because Hsinchu Bank shares were overseas listed shares which are not covered by s.291. The SFC sought a declaration that s.300 was contravened in order for the Court to make remedial and disgorgement orders under s.213 against the Defendants.,1
